dprt_grid,arrvl_grid,dprt_time_60min,median_tt,n
154,194,2017-03-02T09:00:00Z,12.2,3
154,196,2017-03-02T09:00:00Z,13.0333333333333,5
154,199,2017-03-02T09:00:00Z,18.15,7
154,225,2017-03-02T09:00:00Z,12.2666666666667,3
154,229,2017-03-02T09:00:00Z,11.9833333333333,5
154,230,2017-03-02T09:00:00Z,15.7666666666667,1
154,231,2017-03-02T09:00:00Z,15.0166666666667,23
154,233,2017-03-02T09:00:00Z,6.25833333333333,8
154,240,2017-03-02T09:00:00Z,12.75,2
154,241,2017-03-02T09:00:00Z,20.8166666666667,17
154,245,2017-03-02T09:00:00Z,16.7333333333333,10
154,246,2017-03-02T09:00:00Z,17.8166666666667,1
154,251,2017-03-02T09:00:00Z,13.7166666666667,23
154,253,2017-03-02T09:00:00Z,9.875,6
154,257,2017-03-02T09:00:00Z,13.5,5
154,258,2017-03-02T09:00:00Z,13.3833333333333,1
154,260,2017-03-02T09:00:00Z,14.1833333333333,13
154,268,2017-03-02T09:00:00Z,15.2666666666667,4
154,318,2017-03-02T09:00:00Z,5.08333333333333,36
154,320,2017-03-02T09:00:00Z,18.25,5
154,375,2017-03-02T09:00:00Z,11.5416666666667,24
154,391,2017-03-02T09:00:00Z,9.31666666666667,31
154,395,2017-03-02T09:00:00Z,17.4333333333333,5
154,400,2017-03-02T09:00:00Z,7.15,47
154,424,2017-03-02T09:00:00Z,10.0833333333333,14
154,442,2017-03-02T09:00:00Z,9.36666666666667,102
154,459,2017-03-02T09:00:00Z,12.5333333333333,6
154,464,2017-03-02T09:00:00Z,4.33333333333333,55
154,465,2017-03-02T09:00:00Z,7.51666666666667,23
154,468,2017-03-02T09:00:00Z,8.5,8
168,61,2017-03-02T09:00:00Z,12.2833333333333,69
168,105,2017-03-02T09:00:00Z,3.075,14
168,136,2017-03-02T09:00:00Z,5.3,21
168,146,2017-03-02T09:00:00Z,12.2833333333333,13
168,154,2017-03-02T09:00:00Z,16.25,2
168,184,2017-03-02T09:00:00Z,12.975,2
168,191,2017-03-02T09:00:00Z,9.88333333333333,5
168,196,2017-03-02T09:00:00Z,24,1
168,199,2017-03-02T09:00:00Z,14.55,5
168,229,2017-03-02T09:00:00Z,12.5083333333333,8
168,230,2017-03-02T09:00:00Z,18.8166666666667,2
168,231,2017-03-02T09:00:00Z,19.075,34
168,233,2017-03-02T09:00:00Z,21.95,1
168,241,2017-03-02T09:00:00Z,12.3166666666667,12
168,245,2017-03-02T09:00:00Z,10.9,25
168,246,2017-03-02T09:00:00Z,21.8416666666667,2
168,251,2017-03-02T09:00:00Z,18.8666666666667,6
168,253,2017-03-02T09:00:00Z,19.6,4
168,258,2017-03-02T09:00:00Z,19.05,1
168,260,2017-03-02T09:00:00Z,18.5833333333333,3
168,268,2017-03-02T09:00:00Z,18.7833333333333,5
168,318,2017-03-02T09:00:00Z,14.5666666666667,1
168,320,2017-03-02T09:00:00Z,9.78333333333333,7
168,375,2017-03-02T09:00:00Z,9.53333333333333,37
168,391,2017-03-02T09:00:00Z,12.625,8
168,395,2017-03-02T09:00:00Z,7.46666666666667,7
168,400,2017-03-02T09:00:00Z,14.95,5
168,424,2017-03-02T09:00:00Z,8.7,34
168,442,2017-03-02T09:00:00Z,11.3666666666667,39
168,459,2017-03-02T09:00:00Z,3.79166666666667,14
168,464,2017-03-02T09:00:00Z,9.89166666666667,10
168,465,2017-03-02T09:00:00Z,8.33333333333333,34
168,468,2017-03-02T09:00:00Z,6.35,5
184,61,2017-03-02T09:00:00Z,11.2833333333333,61
184,105,2017-03-02T09:00:00Z,14.3666666666667,3
184,136,2017-03-02T09:00:00Z,10.95,5
184,146,2017-03-02T09:00:00Z,10.8166666666667,8
184,154,2017-03-02T09:00:00Z,11.6666666666667,9
184,168,2017-03-02T09:00:00Z,12.0416666666667,2
184,189,2017-03-02T09:00:00Z,10.0666666666667,1
184,190,2017-03-02T09:00:00Z,4.73333333333333,6
184,191,2017-03-02T09:00:00Z,4.43333333333333,44
184,194,2017-03-02T09:00:00Z,10.4916666666667,4
184,196,2017-03-02T09:00:00Z,8.85,11
184,199,2017-03-02T09:00:00Z,6.60833333333333,48
184,206,2017-03-02T09:00:00Z,11.3583333333333,6
184,225,2017-03-02T09:00:00Z,5.43333333333333,4
184,229,2017-03-02T09:00:00Z,3.45,44
184,230,2017-03-02T09:00:00Z,10.3666666666667,4
184,231,2017-03-02T09:00:00Z,7.8,104
184,233,2017-03-02T09:00:00Z,7.66666666666667,6
184,240,2017-03-02T09:00:00Z,7.125,8
184,241,2017-03-02T09:00:00Z,9.78333333333333,43
184,245,2017-03-02T09:00:00Z,7.31666666666667,51
184,246,2017-03-02T09:00:00Z,11.2916666666667,12
184,251,2017-03-02T09:00:00Z,11.525,4
184,253,2017-03-02T09:00:00Z,7.675,8
184,257,2017-03-02T09:00:00Z,12.3666666666667,2
184,258,2017-03-02T09:00:00Z,6.76666666666667,5
184,260,2017-03-02T09:00:00Z,7.95833333333333,14
184,266,2017-03-02T09:00:00Z,11.2833333333333,1
184,268,2017-03-02T09:00:00Z,8.55833333333333,40
184,318,2017-03-02T09:00:00Z,9.55,2
184,320,2017-03-02T09:00:00Z,7.13333333333333,7
184,375,2017-03-02T09:00:00Z,5.91666666666667,33
184,391,2017-03-02T09:00:00Z,7.925,32
184,395,2017-03-02T09:00:00Z,6.5,11
184,400,2017-03-02T09:00:00Z,10.7333333333333,25
184,424,2017-03-02T09:00:00Z,10.1666666666667,5
184,442,2017-03-02T09:00:00Z,9.6,51
184,459,2017-03-02T09:00:00Z,9.29166666666667,4
184,464,2017-03-02T09:00:00Z,11.9166666666667,22
184,465,2017-03-02T09:00:00Z,8.2,9
184,468,2017-03-02T09:00:00Z,14.6833333333333,1
189,61,2017-03-02T09:00:00Z,20.1666666666667,21
189,136,2017-03-02T09:00:00Z,16.0833333333333,1
189,146,2017-03-02T09:00:00Z,17.25,1
189,154,2017-03-02T09:00:00Z,20.0666666666667,1
189,184,2017-03-02T09:00:00Z,12.0333333333333,5
189,190,2017-03-02T09:00:00Z,13.1083333333333,2
189,191,2017-03-02T09:00:00Z,14.8333333333333,3
189,194,2017-03-02T09:00:00Z,15.2333333333333,1
189,196,2017-03-02T09:00:00Z,11.625,6
189,199,2017-03-02T09:00:00Z,8.46666666666667,33
189,206,2017-03-02T09:00:00Z,6.20833333333333,14
189,229,2017-03-02T09:00:00Z,10.95,17
189,230,2017-03-02T09:00:00Z,15.75,2
189,231,2017-03-02T09:00:00Z,5.74166666666667,104
189,233,2017-03-02T09:00:00Z,17.475,4
189,240,2017-03-02T09:00:00Z,10.65,6
189,241,2017-03-02T09:00:00Z,7.56666666666667,70
189,245,2017-03-02T09:00:00Z,10.725,16
189,246,2017-03-02T09:00:00Z,4.15833333333333,50
189,251,2017-03-02T09:00:00Z,11.7166666666667,13
189,253,2017-03-02T09:00:00Z,12.7333333333333,3
189,257,2017-03-02T09:00:00Z,12.0166666666667,2
189,258,2017-03-02T09:00:00Z,3.75833333333333,28
189,260,2017-03-02T09:00:00Z,9.91666666666667,7
189,268,2017-03-02T09:00:00Z,8.46666666666667,36
189,318,2017-03-02T09:00:00Z,21.7,1
189,375,2017-03-02T09:00:00Z,16.7833333333333,13
189,391,2017-03-02T09:00:00Z,14.775,12
189,395,2017-03-02T09:00:00Z,17.85,3
189,400,2017-03-02T09:00:00Z,14.6666666666667,12
189,442,2017-03-02T09:00:00Z,17.6833333333333,13
189,465,2017-03-02T09:00:00Z,20.9,1
189,468,2017-03-02T09:00:00Z,23.6166666666667,1
190,61,2017-03-02T09:00:00Z,11.9833333333333,55
190,105,2017-03-02T09:00:00Z,14.6833333333333,2
190,146,2017-03-02T09:00:00Z,10.0333333333333,7
190,154,2017-03-02T09:00:00Z,11.4083333333333,4
190,184,2017-03-02T09:00:00Z,3.83333333333333,25
190,189,2017-03-02T09:00:00Z,9.88333333333333,5
190,191,2017-03-02T09:00:00Z,8.58333333333333,6
190,194,2017-03-02T09:00:00Z,7.08333333333333,11
190,196,2017-03-02T09:00:00Z,4.76666666666667,11
190,199,2017-03-02T09:00:00Z,7.88333333333333,25
190,206,2017-03-02T09:00:00Z,6.95,9
190,225,2017-03-02T09:00:00Z,4.175,6
190,229,2017-03-02T09:00:00Z,4.41666666666667,39
190,230,2017-03-02T09:00:00Z,7.05,12
190,231,2017-03-02T09:00:00Z,6.88333333333333,53
190,233,2017-03-02T09:00:00Z,5.26666666666667,15
190,240,2017-03-02T09:00:00Z,4.025,14
190,241,2017-03-02T09:00:00Z,14.4833333333333,21
190,245,2017-03-02T09:00:00Z,11.1,13
190,246,2017-03-02T09:00:00Z,7.05833333333333,8
190,251,2017-03-02T09:00:00Z,6.8,11
190,253,2017-03-02T09:00:00Z,4.46666666666667,7
190,257,2017-03-02T09:00:00Z,9.50833333333333,10
190,258,2017-03-02T09:00:00Z,11.9416666666667,6
190,260,2017-03-02T09:00:00Z,5.475,30
190,266,2017-03-02T09:00:00Z,7.15,2
190,268,2017-03-02T09:00:00Z,6.4,45
190,318,2017-03-02T09:00:00Z,19.5083333333333,2
190,320,2017-03-02T09:00:00Z,9.55,1
190,375,2017-03-02T09:00:00Z,8.46666666666667,23
190,391,2017-03-02T09:00:00Z,9.03333333333333,24
190,395,2017-03-02T09:00:00Z,15.9333333333333,1
190,400,2017-03-02T09:00:00Z,9.98333333333333,9
190,424,2017-03-02T09:00:00Z,13.6833333333333,9
190,442,2017-03-02T09:00:00Z,12.5333333333333,9
190,459,2017-03-02T09:00:00Z,11.825,4
190,464,2017-03-02T09:00:00Z,14.4166666666667,7
190,465,2017-03-02T09:00:00Z,13.1833333333333,4
191,61,2017-03-02T09:00:00Z,10.8083333333333,60
191,105,2017-03-02T09:00:00Z,14.975,4
191,136,2017-03-02T09:00:00Z,7.56666666666667,7
191,146,2017-03-02T09:00:00Z,12.5916666666667,10
191,154,2017-03-02T09:00:00Z,13.3833333333333,3
191,168,2017-03-02T09:00:00Z,8.08333333333333,2
191,184,2017-03-02T09:00:00Z,4.28333333333333,15
191,189,2017-03-02T09:00:00Z,10.2333333333333,4
191,190,2017-03-02T09:00:00Z,6.86666666666667,5
191,194,2017-03-02T09:00:00Z,14.3833333333333,3
191,196,2017-03-02T09:00:00Z,10.8166666666667,6
191,199,2017-03-02T09:00:00Z,6,55
191,206,2017-03-02T09:00:00Z,13.6333333333333,2
191,225,2017-03-02T09:00:00Z,13.9833333333333,2
191,229,2017-03-02T09:00:00Z,3.91666666666667,38
191,230,2017-03-02T09:00:00Z,11.2083333333333,2
191,231,2017-03-02T09:00:00Z,8.95,83
191,240,2017-03-02T09:00:00Z,7.95833333333333,4
191,241,2017-03-02T09:00:00Z,5.61666666666667,57
191,245,2017-03-02T09:00:00Z,4.35,71
191,246,2017-03-02T09:00:00Z,12.3,5
191,251,2017-03-02T09:00:00Z,9.58333333333333,7
191,253,2017-03-02T09:00:00Z,9.25,4
191,257,2017-03-02T09:00:00Z,12.4916666666667,2
191,258,2017-03-02T09:00:00Z,6.15,17
191,260,2017-03-02T09:00:00Z,7.9,12
191,266,2017-03-02T09:00:00Z,13.7833333333333,1
191,268,2017-03-02T09:00:00Z,8.78333333333333,47
191,318,2017-03-02T09:00:00Z,10.55,1
191,320,2017-03-02T09:00:00Z,5.95,30
191,375,2017-03-02T09:00:00Z,5.85,69
191,391,2017-03-02T09:00:00Z,6.56666666666667,27
191,395,2017-03-02T09:00:00Z,4.38333333333333,13
191,400,2017-03-02T09:00:00Z,13.2666666666667,10
191,424,2017-03-02T09:00:00Z,7.08333333333333,13
191,442,2017-03-02T09:00:00Z,9.2,46
191,459,2017-03-02T09:00:00Z,10.6,9
191,464,2017-03-02T09:00:00Z,10.9833333333333,5
191,465,2017-03-02T09:00:00Z,11.6666666666667,8
191,468,2017-03-02T09:00:00Z,9.05,3
194,61,2017-03-02T09:00:00Z,11.4083333333333,62
194,105,2017-03-02T09:00:00Z,24.3166666666667,1
194,136,2017-03-02T09:00:00Z,13.75,1
194,146,2017-03-02T09:00:00Z,8.15,11
194,154,2017-03-02T09:00:00Z,11.0333333333333,2
194,184,2017-03-02T09:00:00Z,9.43333333333333,5
194,190,2017-03-02T09:00:00Z,7,12
194,191,2017-03-02T09:00:00Z,12.3083333333333,2
194,196,2017-03-02T09:00:00Z,5.54166666666667,20
194,199,2017-03-02T09:00:00Z,15.9666666666667,7
194,225,2017-03-02T09:00:00Z,11.7666666666667,3
194,229,2017-03-02T09:00:00Z,11.55,8
194,230,2017-03-02T09:00:00Z,6.63333333333333,29
194,231,2017-03-02T09:00:00Z,12.8833333333333,27
194,233,2017-03-02T09:00:00Z,3.75,20
194,240,2017-03-02T09:00:00Z,5.76666666666667,16
194,241,2017-03-02T09:00:00Z,19.7166666666667,11
194,245,2017-03-02T09:00:00Z,14.6583333333333,2
194,246,2017-03-02T09:00:00Z,13.7333333333333,7
194,251,2017-03-02T09:00:00Z,7,43
194,253,2017-03-02T09:00:00Z,3.48333333333333,26
194,257,2017-03-02T09:00:00Z,6.41666666666667,11
194,260,2017-03-02T09:00:00Z,10.2166666666667,16
194,266,2017-03-02T09:00:00Z,3.31666666666667,4
194,268,2017-03-02T09:00:00Z,8.43333333333333,7
194,318,2017-03-02T09:00:00Z,10.1,1
194,320,2017-03-02T09:00:00Z,19.3,1
194,375,2017-03-02T09:00:00Z,12.8666666666667,7
194,391,2017-03-02T09:00:00Z,11.9166666666667,10
194,400,2017-03-02T09:00:00Z,8.26666666666667,13
194,442,2017-03-02T09:00:00Z,13.0833333333333,21
194,459,2017-03-02T09:00:00Z,54.1833333333333,1
194,464,2017-03-02T09:00:00Z,12.5,3
194,465,2017-03-02T09:00:00Z,12.9666666666667,5
194,468,2017-03-02T09:00:00Z,11.7166666666667,1
196,61,2017-03-02T09:00:00Z,12.5,94
196,105,2017-03-02T09:00:00Z,18.1,1
196,136,2017-03-02T09:00:00Z,14.9,1
196,146,2017-03-02T09:00:00Z,11.325,10
196,154,2017-03-02T09:00:00Z,14.1583333333333,10
196,184,2017-03-02T09:00:00Z,7.85,17
196,189,2017-03-02T09:00:00Z,11.3,7
196,190,2017-03-02T09:00:00Z,5.28333333333333,15
196,191,2017-03-02T09:00:00Z,10.2666666666667,19
196,194,2017-03-02T09:00:00Z,6.28333333333333,22
196,199,2017-03-02T09:00:00Z,11.0833333333333,25
196,206,2017-03-02T09:00:00Z,6.73333333333333,53
196,225,2017-03-02T09:00:00Z,6.93333333333333,5
196,229,2017-03-02T09:00:00Z,5.75,33
196,230,2017-03-02T09:00:00Z,4.53333333333333,45
196,231,2017-03-02T09:00:00Z,9.26666666666667,93
196,233,2017-03-02T09:00:00Z,5.73333333333333,16
196,240,2017-03-02T09:00:00Z,3.15,33
196,241,2017-03-02T09:00:00Z,15.5833333333333,9
196,245,2017-03-02T09:00:00Z,12.45,39
196,246,2017-03-02T09:00:00Z,8.4,16
196,251,2017-03-02T09:00:00Z,4.75,97
196,253,2017-03-02T09:00:00Z,4.33333333333333,43
196,257,2017-03-02T09:00:00Z,5.31666666666667,63
196,258,2017-03-02T09:00:00Z,12.25,7
196,260,2017-03-02T09:00:00Z,7.21666666666667,27
196,266,2017-03-02T09:00:00Z,7.85833333333333,4
196,268,2017-03-02T09:00:00Z,4.53333333333333,67
196,320,2017-03-02T09:00:00Z,14.4833333333333,3
196,375,2017-03-02T09:00:00Z,10.4333333333333,42
196,391,2017-03-02T09:00:00Z,12.275,28
196,395,2017-03-02T09:00:00Z,11.3583333333333,2
196,400,2017-03-02T09:00:00Z,11.6,23
196,424,2017-03-02T09:00:00Z,14.6666666666667,6
196,442,2017-03-02T09:00:00Z,14.3916666666667,36
196,459,2017-03-02T09:00:00Z,11.625,2
196,464,2017-03-02T09:00:00Z,12,10
196,465,2017-03-02T09:00:00Z,15.1666666666667,3
196,468,2017-03-02T09:00:00Z,17.9,2
199,61,2017-03-02T09:00:00Z,13.3333333333333,52
199,105,2017-03-02T09:00:00Z,12.2833333333333,4
199,136,2017-03-02T09:00:00Z,11.5,5
199,146,2017-03-02T09:00:00Z,17.4333333333333,3
199,154,2017-03-02T09:00:00Z,17.5833333333333,1
199,184,2017-03-02T09:00:00Z,6.46666666666667,25
199,189,2017-03-02T09:00:00Z,8.075,16
199,190,2017-03-02T09:00:00Z,11.4583333333333,8
199,191,2017-03-02T09:00:00Z,5.15,27
199,196,2017-03-02T09:00:00Z,8.98333333333333,8
199,206,2017-03-02T09:00:00Z,7.575,4
199,225,2017-03-02T09:00:00Z,13.35,1
199,229,2017-03-02T09:00:00Z,6.15833333333333,30
199,230,2017-03-02T09:00:00Z,15.65,6
199,231,2017-03-02T09:00:00Z,4.60833333333333,182
199,233,2017-03-02T09:00:00Z,12.575,2
199,240,2017-03-02T09:00:00Z,9.50833333333333,4
199,241,2017-03-02T09:00:00Z,5.65,47
199,245,2017-03-02T09:00:00Z,5.625,56
199,246,2017-03-02T09:00:00Z,6.86666666666667,35
199,251,2017-03-02T09:00:00Z,12.5166666666667,9
199,253,2017-03-02T09:00:00Z,13.8666666666667,5
199,257,2017-03-02T09:00:00Z,15.3333333333333,3
199,258,2017-03-02T09:00:00Z,6.86666666666667,15
199,260,2017-03-02T09:00:00Z,5.54166666666667,32
199,266,2017-03-02T09:00:00Z,16.4666666666667,1
199,268,2017-03-02T09:00:00Z,10.7166666666667,49
199,318,2017-03-02T09:00:00Z,11.15,1
199,320,2017-03-02T09:00:00Z,7,17
199,375,2017-03-02T09:00:00Z,9.48333333333333,31
199,391,2017-03-02T09:00:00Z,10.95,19
199,395,2017-03-02T09:00:00Z,9.61666666666667,12
199,400,2017-03-02T09:00:00Z,13.5166666666667,13
199,424,2017-03-02T09:00:00Z,13.65,20
199,442,2017-03-02T09:00:00Z,12.3333333333333,26
199,459,2017-03-02T09:00:00Z,11.8,7
199,464,2017-03-02T09:00:00Z,14.8833333333333,11
199,465,2017-03-02T09:00:00Z,14.075,8
199,468,2017-03-02T09:00:00Z,14.6,1
206,61,2017-03-02T09:00:00Z,17.25,12
206,105,2017-03-02T09:00:00Z,22.1666666666667,2
206,136,2017-03-02T09:00:00Z,13.8833333333333,1
206,146,2017-03-02T09:00:00Z,11.8833333333333,2
206,184,2017-03-02T09:00:00Z,10.5916666666667,2
206,189,2017-03-02T09:00:00Z,6.73333333333333,4
206,190,2017-03-02T09:00:00Z,6.53333333333333,5
206,191,2017-03-02T09:00:00Z,11.675,6
206,194,2017-03-02T09:00:00Z,20.1,1
206,196,2017-03-02T09:00:00Z,6.88333333333333,21
206,199,2017-03-02T09:00:00Z,8.4,16
206,225,2017-03-02T09:00:00Z,9.03333333333333,1
206,229,2017-03-02T09:00:00Z,6.26666666666667,10
206,230,2017-03-02T09:00:00Z,11.0916666666667,4
206,231,2017-03-02T09:00:00Z,4.79166666666667,46
206,233,2017-03-02T09:00:00Z,15.7166666666667,2
206,240,2017-03-02T09:00:00Z,5.56666666666667,13
206,241,2017-03-02T09:00:00Z,10.8166666666667,7
206,245,2017-03-02T09:00:00Z,10.5833333333333,17
206,246,2017-03-02T09:00:00Z,3.36666666666667,32
206,251,2017-03-02T09:00:00Z,6.68333333333333,24
206,253,2017-03-02T09:00:00Z,6.93333333333333,1
206,257,2017-03-02T09:00:00Z,14.4583333333333,6
206,258,2017-03-02T09:00:00Z,7.26666666666667,5
206,260,2017-03-02T09:00:00Z,4.55,21
206,268,2017-03-02T09:00:00Z,5.50833333333333,66
206,318,2017-03-02T09:00:00Z,17.25,1
206,375,2017-03-02T09:00:00Z,15.425,10
206,391,2017-03-02T09:00:00Z,14.05,8
206,395,2017-03-02T09:00:00Z,13.1666666666667,2
206,400,2017-03-02T09:00:00Z,15.525,2
206,442,2017-03-02T09:00:00Z,17.3083333333333,6
206,459,2017-03-02T09:00:00Z,18,1
206,464,2017-03-02T09:00:00Z,18.6833333333333,4
206,465,2017-03-02T09:00:00Z,22.4333333333333,2
206,468,2017-03-02T09:00:00Z,21.3666666666667,3
225,61,2017-03-02T09:00:00Z,9.23333333333333,33
225,105,2017-03-02T09:00:00Z,15.1666666666667,1
225,136,2017-03-02T09:00:00Z,8.95,7
225,146,2017-03-02T09:00:00Z,8.10833333333333,12
225,154,2017-03-02T09:00:00Z,9.95,2
225,168,2017-03-02T09:00:00Z,14.5166666666667,1
225,184,2017-03-02T09:00:00Z,4.71666666666667,9
225,190,2017-03-02T09:00:00Z,5.29166666666667,10
225,191,2017-03-02T09:00:00Z,5.85,3
225,194,2017-03-02T09:00:00Z,5.15,1
225,196,2017-03-02T09:00:00Z,8.76666666666667,5
225,199,2017-03-02T09:00:00Z,7.48333333333333,14
225,206,2017-03-02T09:00:00Z,10.2583333333333,2
225,229,2017-03-02T09:00:00Z,4.81666666666667,17
225,231,2017-03-02T09:00:00Z,9.16666666666667,26
225,233,2017-03-02T09:00:00Z,4.43333333333333,3
225,240,2017-03-02T09:00:00Z,8.3,4
225,241,2017-03-02T09:00:00Z,11.2833333333333,9
225,245,2017-03-02T09:00:00Z,10.1666666666667,3
225,246,2017-03-02T09:00:00Z,12.75,6
225,251,2017-03-02T09:00:00Z,11.125,6
225,253,2017-03-02T09:00:00Z,8.35,3
225,257,2017-03-02T09:00:00Z,13.5083333333333,2
225,258,2017-03-02T09:00:00Z,11.2416666666667,2
225,260,2017-03-02T09:00:00Z,8.23333333333333,7
225,266,2017-03-02T09:00:00Z,5.86666666666667,3
225,268,2017-03-02T09:00:00Z,10.3166666666667,13
225,318,2017-03-02T09:00:00Z,6.425,2
225,320,2017-03-02T09:00:00Z,9.66666666666667,11
225,375,2017-03-02T09:00:00Z,4.58333333333333,25
225,391,2017-03-02T09:00:00Z,5.35,22
225,395,2017-03-02T09:00:00Z,8.69166666666667,4
225,400,2017-03-02T09:00:00Z,5.55833333333333,18
225,424,2017-03-02T09:00:00Z,6.85833333333333,8
225,442,2017-03-02T09:00:00Z,7.05,37
225,459,2017-03-02T09:00:00Z,7.88333333333333,1
225,464,2017-03-02T09:00:00Z,9.81666666666667,7
225,465,2017-03-02T09:00:00Z,10.1333333333333,4
229,61,2017-03-02T09:00:00Z,12.25,58
229,105,2017-03-02T09:00:00Z,11.3166666666667,3
229,136,2017-03-02T09:00:00Z,14.2,3
229,146,2017-03-02T09:00:00Z,10.9416666666667,10
229,154,2017-03-02T09:00:00Z,14.6333333333333,1
229,168,2017-03-02T09:00:00Z,13.4583333333333,4
229,184,2017-03-02T09:00:00Z,3.98333333333333,17
229,189,2017-03-02T09:00:00Z,8.70833333333333,8
229,190,2017-03-02T09:00:00Z,5,9
229,191,2017-03-02T09:00:00Z,4.16666666666667,46
229,194,2017-03-02T09:00:00Z,8.575,6
229,196,2017-03-02T09:00:00Z,7.6,27
229,199,2017-03-02T09:00:00Z,4.9,59
229,206,2017-03-02T09:00:00Z,7.14166666666667,8
229,225,2017-03-02T09:00:00Z,4.65,9
229,230,2017-03-02T09:00:00Z,10.15,13
229,231,2017-03-02T09:00:00Z,4.88333333333333,225
229,233,2017-03-02T09:00:00Z,7.75,11
229,240,2017-03-02T09:00:00Z,6.025,24
229,241,2017-03-02T09:00:00Z,9.48333333333333,47
229,245,2017-03-02T09:00:00Z,7.76666666666667,65
229,246,2017-03-02T09:00:00Z,7.05833333333333,14
229,251,2017-03-02T09:00:00Z,8.66666666666667,31
229,253,2017-03-02T09:00:00Z,8.48333333333333,15
229,257,2017-03-02T09:00:00Z,9.93333333333333,5
229,258,2017-03-02T09:00:00Z,8.3,11
229,260,2017-03-02T09:00:00Z,4.54166666666667,60
229,268,2017-03-02T09:00:00Z,6.7,116
229,318,2017-03-02T09:00:00Z,10.4666666666667,1
229,320,2017-03-02T09:00:00Z,9.1,23
229,375,2017-03-02T09:00:00Z,6.6,55
229,391,2017-03-02T09:00:00Z,7.8,39
229,395,2017-03-02T09:00:00Z,7.31666666666667,14
229,400,2017-03-02T09:00:00Z,9.48333333333333,29
229,424,2017-03-02T09:00:00Z,11.0833333333333,17
229,442,2017-03-02T09:00:00Z,9.79166666666667,42
229,459,2017-03-02T09:00:00Z,10.4666666666667,9
229,464,2017-03-02T09:00:00Z,12.6416666666667,14
229,465,2017-03-02T09:00:00Z,12.7583333333333,6
229,468,2017-03-02T09:00:00Z,11.8166666666667,4
230,61,2017-03-02T09:00:00Z,12.7666666666667,61
230,146,2017-03-02T09:00:00Z,11,11
230,154,2017-03-02T09:00:00Z,13.4583333333333,4
230,184,2017-03-02T09:00:00Z,13.35,6
230,189,2017-03-02T09:00:00Z,13.7166666666667,7
230,190,2017-03-02T09:00:00Z,7.11666666666667,11
230,191,2017-03-02T09:00:00Z,10.2833333333333,6
230,194,2017-03-02T09:00:00Z,5.93333333333333,13
230,196,2017-03-02T09:00:00Z,4.25,41
230,199,2017-03-02T09:00:00Z,13.9166666666667,9
230,206,2017-03-02T09:00:00Z,10.05,37
230,225,2017-03-02T09:00:00Z,11.1666666666667,5
230,229,2017-03-02T09:00:00Z,11.675,14
230,231,2017-03-02T09:00:00Z,12.1666666666667,42
230,233,2017-03-02T09:00:00Z,5.41666666666667,27
230,240,2017-03-02T09:00:00Z,5.325,18
230,241,2017-03-02T09:00:00Z,17.5666666666667,15
230,245,2017-03-02T09:00:00Z,16,11
230,246,2017-03-02T09:00:00Z,10.6583333333333,8
230,251,2017-03-02T09:00:00Z,5.51666666666667,142
230,253,2017-03-02T09:00:00Z,4.06666666666667,21
230,257,2017-03-02T09:00:00Z,4.93333333333333,53
230,258,2017-03-02T09:00:00Z,13.8083333333333,4
230,260,2017-03-02T09:00:00Z,9.59166666666667,16
230,266,2017-03-02T09:00:00Z,8.75833333333333,4
230,268,2017-03-02T09:00:00Z,6.7,28
230,318,2017-03-02T09:00:00Z,10.575,2
230,320,2017-03-02T09:00:00Z,22.1083333333333,2
230,375,2017-03-02T09:00:00Z,11.35,9
230,391,2017-03-02T09:00:00Z,13.9333333333333,11
230,395,2017-03-02T09:00:00Z,15.2833333333333,3
230,400,2017-03-02T09:00:00Z,13.0416666666667,14
230,424,2017-03-02T09:00:00Z,16.55,3
230,442,2017-03-02T09:00:00Z,14.9333333333333,31
230,459,2017-03-02T09:00:00Z,17.3,1
230,464,2017-03-02T09:00:00Z,11.8333333333333,3
230,465,2017-03-02T09:00:00Z,15.475,6
231,61,2017-03-02T09:00:00Z,16.6416666666667,210
231,105,2017-03-02T09:00:00Z,17.15,21
231,136,2017-03-02T09:00:00Z,14.0666666666667,8
231,146,2017-03-02T09:00:00Z,15.0833333333333,101
231,154,2017-03-02T09:00:00Z,17.7583333333333,22
231,168,2017-03-02T09:00:00Z,17.4833333333333,13
231,184,2017-03-02T09:00:00Z,8.275,28
231,189,2017-03-02T09:00:00Z,5.75,49
231,190,2017-03-02T09:00:00Z,7.39166666666667,30
231,191,2017-03-02T09:00:00Z,8.21666666666667,53
231,194,2017-03-02T09:00:00Z,13.15,31
231,196,2017-03-02T09:00:00Z,9.025,56
231,199,2017-03-02T09:00:00Z,6.05,129
231,206,2017-03-02T09:00:00Z,6.76666666666667,46
231,225,2017-03-02T09:00:00Z,8.78333333333333,22
231,229,2017-03-02T09:00:00Z,5.7,108
231,230,2017-03-02T09:00:00Z,11.5666666666667,13
231,233,2017-03-02T09:00:00Z,11.0166666666667,20
231,240,2017-03-02T09:00:00Z,7.8,24
231,241,2017-03-02T09:00:00Z,9.31666666666667,191
231,245,2017-03-02T09:00:00Z,8.41666666666667,134
231,246,2017-03-02T09:00:00Z,4.28333333333333,103
231,251,2017-03-02T09:00:00Z,9.04166666666667,58
231,253,2017-03-02T09:00:00Z,9.51666666666667,39
231,257,2017-03-02T09:00:00Z,13.9833333333333,10
231,258,2017-03-02T09:00:00Z,5,58
231,260,2017-03-02T09:00:00Z,4.1,34
